brand,price
"NOVO Monitor Portátil 15.6"""" USB C IPS Tela de Exibição para Laptop Telefone PS4",1317.19
"Mini computador IPS de 3,5/5 polegadas display USB sem uso AIDA64 PC display de temperatura",272.99
Monitor de produção de campo OSEE Mega 22S 22 polegadas ultra brilhante HDMI 3G-SDI HDR 10 bits,7387.5
"Tela IPS portátil 15,6 polegadas 1920*1080 resolução 170° de largura N2Q8",1068.66
"Monitor de tela IPS AIDA64 3,5 polegadas para computador Raspberry Pi ITX estojo para PC",123.66
Monitor industrial 15 polegadas 1024x768 HD Full Metal /VGA/AV/BNC/USB G15 NDE,1040.03
"Monitor 24 ""FHD Touch com webcam VGA HDMI áudio tela sensível ao toque Pos Case",2472.64
"2,1-Zoll-Bildschirm AIDA64 runder LCD-Monitor für Wasserkühlung (weiß)",313.14
"Monitor 21,5 polegadas 16:10 75Hz 1920x1080 ultra fino HD VGA DC porta desktop Mon EOM",1206.74
"Monitor de toque 21,5"" PCAP capacitivo quadro aberto, resolução FHD, 1920*1080",3463.92
"Monit SG5 13,3 polegadas 1920x1080 Full HD invólucro de metal industrial/VGA/AV/BNC/USB",936.58
1.8inch 128x160 LCD Display Module ST7735S SPI exemplos para Raspberry Pi/Arduino,82.21
TV160 7ª Geração Placa-mãe Testador Vbyone LVDS para HDMI Conversor Tela LCD,2164.89
Monitor LCD TFT 15 polegadas com VGA HD multimídia AV BNC USB DC interface de entrada Po SG5,384.82
Inversor de luz de fundo 104PW201 adaptável módulos LCD NL6448BC33-64 NL8060BC26-28,202.06
"Monitor LCD IPS 7"" 1280x800 com sinal HDMI VGA AV adaptador de alimentação plugue EUA",576.63
"Painel de exibição tela LCD de 10,4 polegadas 640×480 para Sharp Original LQ10D367 LQ10D36A",799.44
"Novo Monitor de 18,5 Polegadas Tipo C 120Hz 1080P Alto-falantes Duplos Tela IPS Para Computador",1332.35
"Monitor portátil 10,1 polegadas resolução 1024X600 tela HD IPS controle remoto",366.81
"Monitor de tela IPS tipo C secundário mini monitor IPS computador AIDA64 de 3,5 polegadas",167.37
Computador USB de 5 polegadas tela secundária CPU GPU RAM HDD USB PC monitor de dados display,407.84
Tela secundária IPS de 5 polegadas mini computador display USB PC CPU GPU RAM HDD monitor,230.34
"Tela secundária 5"" TIPO-C IPS CPU GPU RAM monitor display livremente suporte AIDA64",338.14
Tela secundária IPS tipo C de 5 polegadas para computador CPU GPU RAM HDD tela 800*480,324.99
microfone de mão para interface XIEGU G106 G106C microfone bobina móvel,259.79
"Mini computador 3,5/5 polegadas IPS display USB CPU GPU RAM HDD monitor PC computador temperatura",275.63
"Tela secundária 5"" USB TIPO-C IPS CPU GPU RAM monitor display livremente AIDA64",322.61
"Sensor digitalizador tela sensível ao toque sensor 4 fios 6,2 polegadas competitivo para XAV65 XAV 65 XAV-65",57.73
"Monitor IPS 7"" 1024x600 tela secundária tela não sensível ao toque para Switch PS4 PS5 ICY",273.25
AIDA64 Type-C Secondary Screen 3.5inch IPS USB Display CPU GPU RAM HDD Monitor,164.8
Capa acrílica 7 polegadas HDMI LCD tela sensível ao toque para Raspberry Pi 2 B/3 B,67.35
Monitor industrial 15 polegadas 1024x768 HD Full Metal /VGA/AV/BNC/USB G15 GHB,1073.05
Monitor de 18 polegadas 2.5K 144HZ tipo C HD interface multimídia 3.5mm alto-falante duplo EOM,1425.5
Ipr 7.9 Polegadas Lcd Dsi 400×1280 toque capacitivo de comutação in-plane Display brilho ajustável,488.07
"Monitor LCD 5"" 800*480 IPS tela AIDA64 USB estojo suporte vertical",343.2
Monitor de câmera de vídeo FOTGA A50T 5 polegadas tela sensível ao toque para câmera Canon/Nikon/Sony,849.3
"Monitor de temperatura de computador 3,5 polegadas IPS USB mini tela display de temperatura PC CP HEN",152.44
Monitor de mesa Bestview S21 Full HD diretor de transmissão multitela BPB/PIP 4K,4747.76
Monitor de 18 polegadas 2.5K 144HZ tipo C HD interface multimídia 3.5mm alto-falante duplo ZZ1,1418.18
"Monitor LCD tela widescreen HD 1080P de 10,1 polegadas com / VGA / BNC / AV SG5",450.35
Tela LCD CTP 4 POLEGADAS 800x480 pixels tela sensível ao toque capacitiva para impressora 3D,301.65
Monitor de dados PC CPU 5 polegadas IPS USB C TIPO C para exibição de temperatura AIDA64 PC CPU,335.51
"Monitor 21,5 polegadas 16:10 75Hz 1920x1080 ultra fino HD VGA DC porta desktop Mon EQM",730.03
Monitor de 7 polegadas tela LCD IPS ângulo de visão total 1024 X 600 com shell,525.71
"Painel de tela sensível ao toque 8,4 polegadas para G084SN03 V0 G084SN03 V1 B084SN01 V2 G084SN03 V2",75.05
5 Inch IPS Secondary Screen Computer Temp Monitor PC Sensor Panel for PC Case,250.2
5 Inch IPS Secondary Screen Computer Temp Monitor Freely AIDA64 PC Sensor Panel,220.77
3.5 Inch IPS PC Case Moniror 328x480 Monitor Display 360 Degree Rotating for ITX,140.33
Novo cabo de alimentação Dell T7820 VGA GH1WY 0GH1WY,83.76
"Monitor de laptop 15,6 polegadas FHD 1080P tela IPS portátil para jogos externo U7P9",950.93
Monitor de energia inteligente trifásico com sensor de nível de circuito 3 200A medidor de eletricidade WiFi,611.96
"Monitor portátil 13,3 polegadas tela IPS 3840*2160 resolução com L3P1 integrado",1539.95
"Monitor para jogos 18,5 polegadas 100Hz 1080P FHD IPS com suporte para PC HEN",1039.3
"Tela WLED portátil 11,6 polegadas 16:9 1920x1080 com interface VGA/para PC T GF0",699.8
Frequência rádio B200 AD9361 70MHz - 6GHz Sdr USB3.0 compatível com usrp B200 Full Duplex Sdr,3232.24
"Monitor de 18,5 polegadas tipo C 120Hz 1080P alto-falantes duplos tela IPS para computador EMB",1339.44
"5"" IPS USB mini tela PC CPU GPU RAM monitor de dados PC painel sensor com suporte",408.11
"Tela secundária de 2,1 polegadas CPU/GPU/RAM/HDD tela redonda para resfriamento a água",276.38
"Monitor LCD de parede 10,4 em 800x600 estojo de metal monitor industrial",744.74
"NOVO Monitor Portátil 15.6"""" USB C IPS Tela de Exibição para Laptop Telefone PS4",1504.61
"Monitor portátil 7"" monitor de CFTV tela de PC HDMI VGA AV RCA para DSLR Raspberry Pi",314.0
"Monitor 10.1"" TFT LCD CCTV tela USB/RCA/AV VGA HDMI com alto-falante para Raspberry Pi",483.08
Tuner Balun RCT-41350 4:1 5kW HF Shortwave Voltage Antenna Balun 1.8-54MHz,873.92
capas para monitor de computador capa para monitor de computador acessórios de limpeza,60.21
"3,5"" IPS USB Tipo-C Sensor CPU Painel Tela de Exibição Com Dock Para Livre AIDA64",137.65
"Monitor portátil 11"""" 2K QHD OLED tela sensível ao toque HDMI display para jogos caixa CNC",1996.31
"Tela de tinta eletrônica flexível 2,9 polegadas e-Paper (D) 296×128 para Raspberry Pi Jetson Nano",148.02
"2,1-Zoll-Bildschirm AIDA64 runder LCD-Monitor für Wasserkühlung (weiß)",313.14
"Monitor de parede 13,3 polegadas 1920x1080 IPS 16:9 suporte VGA HD multimídia Reino Unido",1235.08
VILTROX DC-V1 5.5 Inch Professional Camera Studio Monitors 4K HDMI-compatibleIPS,727.96
"Monitor de 18,5 polegadas tipo C 120Hz 1080P alto-falantes duplos tela IPS para computador SG5",1244.23
HEC telegrafou Chave Automático Chave Magnética Dual-Remo Rebound Cw Chave Chave Morse,1212.08
"Monitor de parede 13,3 polegadas 1920x1080 IPS 16:9 suporte VGA HD multimídia quente",1233.39
"Computador USB tela secundária 5"" CPU GPU RAM HDD USB PC painel monitor de dados",407.24
Monitor LCD TFT 12 polegadas com multimídia VGA HD AV BNC USB DC entrada portátil GF0,725.86
"Monitor de parede 13,3 polegadas 1920x1080 IPS 16:9 suporte VGA HD multimídia GSA",1227.32
"Extensor de monitor GTMEDIA Game Mate 173 2.5K tela de 17,3 polegadas para telefone computador",1498.2
"Monitor de PC alimentado por USB 7"" CCTV tela HD AV/RCA VGA HDMI com alto-falante para framboesa",329.01
"Papel eletrônico passivo alimentado por NFC de 4,2 polegadas sem bateria alimentação sem fio e transferência de dados",274.17
"Monitor 27"" tela 2K painel HDMI console de computador PC PS4 PS5 Xbox",2050.7
FEELWORLD LUT6E 6''1600nits Touch Screen DSLR Camera Field Monitor HD1920x1080IP,1339.01
Tela secundária IPS 5 polegadas PC CPU GPU RAM HDD monitor tema dinâmico suportado,209.26
"Monitor 21,5 polegadas 16:10 75Hz 1920x1080 ultra fino HD VGA DC porta desktop Mon ZZ1",1206.44
"Monitor de 18,5 polegadas tipo C 120Hz 1080P alto-falantes duplos tela IPS para computador SD0",1340.99
Tela secundária IPS de 5 polegadas PC display de temperatura painel sensor PC para PC estojo,218.11
Monitor portátil triplo 14 polegadas FHD 1080P IPS tipo C 360 graus porta giratória EQM,1930.26
"Monitor de 18,5 polegadas tipo C 120Hz 1080P alto-falantes duplos tela IPS para computador EOB",1340.12
Monitor portátil 7 polegadas 1024x600 suporte de tela entrada AV VGa GHB,318.85
FEELWORLD LUT11H 10.1 Polegadas 2000nit Câmera Ultra Brilhante Campo DSLR Monitor Touch,1720.57
"Subtela tipo C de 3,5 polegadas USB tela de exibição de temperatura compatível livremente AIDA64",131.19
Monitor LCD 8 8 polegadas IPS 480X1920 para Windows Linux Raspberry Pi,548.31
"Tela sensível ao toque 17,3 polegadas resistente 16:9 All HD incorporada todo metal industrial Moni SD0",1475.16
"Tela sensível ao toque capacitiva 17,3 polegadas 1920x1080 metal incorporado monitor industrial GHB",1815.75
"5"" IPS USB mini tela PC CPU GPU RAM monitor de dados PC painel sensor com suporte",428.31
"Tinysa Ultra 100k-5.3GHz Hand Held Tiny Analisador de Espectro + 4"" TFT LCD + Bateria",681.24
5 inch LCD Touch Screen HDMI-Compatible Display Module for Raspberry Pi 4B/3B+,209.76
"Tela de toque OLED 10,5"""" 2,5k 2560x1600 placa de driver HDMI projeto faça você mesmo",1349.72
JUNERAIN 3.5 Zoll LCD HDMI Display Touch Screen + ABS Gehäuse für Raspberry Pi 3,113.72
Microfone De Mão Para Interface xiegu G106 G106C Microfone de bobina móvel,264.87
Monitor industrial 15 polegadas 1024x768 HD Full Metal /VGA/AV/BNC/USB G15 GF0,1039.96
Tela LCD gráfica multicolorida de 7 polegadas capacitiva sensível ao toque (G) 800 × 480 TFT,312.56
Novo Original 6.5 Polegadas NL6448BC20-08E NL6448BC20-08 65BLM05 Lcd Tela,1108.45
"TV160 6º conversor LVDS-VGA LCD TV placa-mãe testador 4.3"" suporte de tela SD HD",807.56
2.1inch PC Secondary Display IPS Dynamic Round Display Screen for Water Cooling,304.15
Monitor de toque capacitivo IPS de 7 polegadas compatível com HDMI HD 1024x600 para Raspberry Pi,306.7
"Subtela 2 portas USB-C AIDA64 IPS H35PRO 3,5 polegadas para estojo de PC Raspberry Pi ITX",125.54
"Módulo de exibição E-Ink de 1,54 polegadas 200x200 E-paper preto e branco SPI atualização parcial",93.18
Monitor portátil de 14 polegadas para computador,886.2
Tela 7 em 800:1 1024x600 com suporte suporte entrada VGa AV EQM,226.16
"Monitor de energia USB 7"" LCD CCTV HD PC tela dupla HDMI AV/RCA/VGA/SD para DSLR",461.8
"Suporte resistente 17"" polegadas 5 fios tela sensível ao toque LCD VGA monitor de tela sensível ao toque LCD POS",1905.16
Feelworld LUT6E 6 inch Touch-Screen 4K HDMI HD Camera Field Monitor IPS 3D LUT,1333.57
Monitor LCD quadro aberto tela sensível ao toque infravermelho 32 polegadas com DVI/VGA/HDMI/USB,5686.6
"Painel industrial LCD WLED 1024×768 para Innolux novo G121X1-L03 12,1""",1016.08
"Monitor de tela IPS tipo C secundário mini monitor IPS computador AIDA64 de 3,5 polegadas",166.85
"Monitor portátil 15,6 polegadas USB C mini HD interface multimídia 1080P viagem M GHB",697.97
"Tela secundária 5"" USB TIPO-C IPS CPU GPU RAM monitor display isento AIDA64",354.99
"Tela secundária 5"" TIPO-C IPS CPU GPU RAM monitor display livremente suporte AIDA64",324.42
"Monitor tela sensível ao toque 10,1 polegadas 1280x800 HD interface multimídia VGA USB IPS M BST",939.14
Dual USB Secondary Screen 3.5 Inch IPS DIY Acrylic LCD Monitor for Windows Linux,143.69
Novo monitor curvo 27 polegadas 75hz para jogos PC HD LED monitor curvo para computador,2280.41
Computador USB de 5 polegadas tela secundária CPU GPU RAM HDD USB PC painel monitor de dados,425.95
"Módulo de exibição OLED de 1,54 polegadas (A) resolução 128×64 comunicação SPI/I2C",93.18
"Monitor de 15,6 polegadas USB C mini HD interface multimídia 1080P kit monitor de viagem",697.6
"Suporte De 18.5"" Polegadas Monitor Lcd Tela De Toque Com Usb, Vga, Dvi,",1703.09
"10 peças tela sensível ao toque resistência a 4 fios 3,5 polegadas 77*64 mm para painel de toque LQ035NC111",121.18
"Mini computador IPS de 3,5/5 polegadas tela USB durável sem uso AIDA64 PC temperatura do computador",271.52
"Monitor portátil 15,6 polegadas monitor 4K Ultra HD tela sensível ao toque com 4096 níveis GHB",1830.25
"Monitor 15 ""quadrado 4:3 5:4 tela sensível ao toque Pos estojo tela DVR tela sensível ao toque PC",2139.32
"Tela LCD de 3,5 polegadas tela sensível ao toque com estojo preto 9x6x3,5cm para Raspberry Pi 3B+/3B",117.09
"Monitor 17 ""quadrado 4:3 5:4 Pos estojo DVR HDMI VGA com tela de áudio PC fixo",1596.48
"Monitor de parede 13,3 polegadas 1920x1080 IPS 16:9 suporte VGA HD multimídia REL",1220.14
"Monitor portátil 13,3 polegadas tela IPS 3840*2160 resolução com B6E5 integrado",1507.15
Monitor curvo 27 polegadas 75Hz 1920*1080 MVA/SPVA tela de exibição de computador HDMI/VGA,2280.41
"LUT11H 10,1 polegadas DSLR campo luz do dia visível B3A3",1709.59
Sensores de temperatura infravermelhos portáteis termorimagem infravermelha digital MLX90640,689.2
"Monitores de tela sensível ao toque SAW industrial quadro aberto 21,5 polegadas Full HD 1920*1080",2424.74
"Monitor de segurança 10,1 polegadas 1280x800 IPS alto-falantes duplos integrados entrada multiporta SG5",448.81
Monitor LED 17 polegadas com multimídia VGA HD AV BNC USB DC entrada portátil HD C BST,753.54
Fonte de alimentação de comutação QJ-PS30SW I 220V fonte de alimentação CC 13.8V 30A para rádio de carro,576.63
"Monitor portátil 10,1 polegadas resolução 1024X600 HD IPS display controle remoto Reino Unido",366.23
"Monitor de tela portátil 17,3 polegadas monitor tipo C para celular computador E ZZ1",1196.18
microfone de mão para interface XIEGU G106 G106C microfone bobina móvel,264.87
"Tela LCD + conjunto digitalizador de toque para HP 13-4116DX QHD 833713-001 13,3"" polegadas",1367.56
"Monitor portátil 13,3 polegadas 1440P HD IPS monitor de tela tipo C tela externa GF0",859.48
Tela de 7 polegadas IPS HD 1024x600 tela sensível ao toque para Windows Raspberry Pi,305.24
"2,1-Zoll-Display AIDA64 runder LCD-Monitor für Wasserkühlung (schwarz)",312.53
"Monitor OSEE Megamon 15 15,4 polegadas cor ajustável 10bit 1000nits tela HDR DHL",5577.39
"Monitor para jogos 18,5 polegadas 100Hz 1080P FHD IPS com suporte para PC TDM",1045.59
Novo G121S1-L02 Para Innolux Original 12.1 Polegadas Módulos de Exibição LCD Tela IPS,1281.65
"Monitor portátil 13,3 polegadas 1440P HD IPS monitor de tela tipo C tela externa BST",859.77
"Alto brilho 8,4"""" 1024x768 tela luz solar tela legível HDMI VGA KIT FAÇA VOCÊ MESMO",1036.46
Chave Magnética Hf Ondas Curtas Cw Código Morse Chave De Mão Rádio Amador Cw Telégrafo,744.69
Tela secundária USB dupla CPU GPU RAM HDD FAÇA VOCÊ MESMO acrílico para mini estojo ITX AIDA64,146.24
2.1inch Display Screen AIDA64 Round LCD Monitor for Water Cooling (Black),329.17
Tela 7 em 800:1 1024x600 com suporte suporte entrada AV VGa SG5,224.77
"Monitor de tela dupla GTMEDIA Mate X 11,6"" 1920x1080 para laptops celulares jogos",1517.6
"AIDA64 Sub Tela IPS 3,5 Polegadas Mini Tela 320x480 para Raspberry Pi ITX Estojo PC",133.18
Monitor de 18 polegadas 2.5K 144HZ tipo C HD interface multimídia 3.5mm alto-falante duplo GHB,1314.52
"3,5-Zoll-IPS-CPU-GPU-RAM-HDD-Monitoranzeige USB-Sekundärbildschirm für ITX (B)",184.07
"Tela IPS 120HZ 7"""" 1920x1080 tela LCD FHD módulo HDMI KIT FAÇA VOCÊ MESMO driver Borad",955.06
9 Polegadas 4 fios Digitalizador Touch Screen Para Painel AT090TN10/12 HSD090IDW1 211*126mm,98.14
"Material de metal 12.1"" Polegadas Industrial embed Resistiva Monitor Lcd Touch Display",2193.82
Tela secundária IPS de 5 polegadas PC display de temperatura tema dinâmico suportado,240.88
"4,01 polegadas papel eletrônico colorido tela de tinta eletrônica chapéu para Raspberry Pi 640×400 SPI 7 cores",345.47
"Monitor de toque quadro aberto capacitivo PCAP 27"", resolução FHD, 1920*1080",3435.05
"Módulo de papel eletrônico de 2,9 polegadas (B) 296x128 2,9 polegadas E-Ink Display Module interface SPI",131.57
"Monitor para jogos Philips V Line 271v8 27 ""75hz Full HD 1080p 16:9 HDMI VGA Vesa _",1672.61
"Extensor de tela para laptop monitor portátil tela dupla 13,3 polegadas",2562.55
"Tela secundária 5"" TIPO-C IPS CPU GPU RAM monitor display livremente suporte AIDA64",324.27
"Módulo de exibição flexível E-Paper E-Ink SPI 212×104 de 2,13 polegadas para Raspberry Pi Pico",142.54
"Chapéu de papel eletrônico 2,13 polegadas (B) 212x104 tela de tinta eletrônica chapéu para Raspberry Pi Jetson Nano",115.12
"Monitor diretor portátil SEETEC WPC215 21,5"""" 1000nit alto brilho 1920x1080 HD",5087.15
5-Zoll-IPS-Sekundärbildschirm Mini-Computer USB-Display PC CPU GPU RAM HDD-Monit,254.3
"Monitor portátil 15,6 polegadas USB C mini HD interface multimídia 1080P viagem M REL",698.19
"Monitor touchscreen 10,1 polegadas 1280x800 HD interface multimídia VGA USB IPS M GHB",900.55
"Monitor portátil 15,6 polegadas FHD IPS 1080P alto-falante duplo monitor de jogos portátil L SG5",772.06
"Módulo de papel eletrônico de 2,66 polegadas (B) 296×152 tela E-Ink interface SPI vermelho preto branco",115.12
"Módulo de exibição E-Paper E-Ink de 2,13 polegadas 250×122 preto/branco para Raspberry Pi Pico",115.12
"3,5"" IPS USB Tipo-C Sensor CPU Painel Tela de Exibição + Dock Para Livre AIDA64",141.33
Monitor de 18 polegadas 2.5K 144HZ tipo C HD interface multimídia 3.5mm alto-falante duplo SD0,1420.56
Módulo de OLED 0.96 polegadas (D) 128×64 resolução de exibição de comunicação SPI/I2C Branco,60.27
"Monitor de tela sensível ao toque IPS 15,6 polegadas 1080P 16:9 relação de tela suporte mesma tela EQM",456.87
Tela IPS de 7 polegadas HD 1024x600 tela sensível ao toque PC tela para Raspberry Pi,291.33
"Tela LCD barra esticada 8,8"""" tela IPS cartão SD com placa de driver projeto faça você mesmo",498.52
Novo monitor curvo 32 polegadas 75hz para jogos PC HD LED monitor curvo para computador,2597.94
Módulo de OLED 0.96 Polegadas (e) 128×64 resolução de exibição de comunicação SPI/I2C Azul,60.27
5 Inch IPS Secondary Screen PC Sensor Panel Dynamic Theme Supported for PC Case,236.07
"Monitor para jogos curvo 240Hz SAMSUNG Odyssey Neo G8 S32BG850 32"" ⭐Rastreamento⭐",8656.86
Monitor LED 17 polegadas com multimídia VGA HD AV BNC USB DC entrada portátil HD C EOM,1117.21
Tela secundária IPS de 5 polegadas PC CPU GPU RAM HDD monitor PC tela de temperatura,249.67
"Material metálico 10,4"" polegadas industrial incorporado resistivo LCD monitor display sensível ao toque",1868.21
"Tela sensível ao toque capacitiva 17,3 polegadas 1920x1080 metal incorporado industrial Monito EOM",2005.82
10.2 Polegadas 4 fios resistência Touch Screen Gps Dvd Touchpad Para Deluxe Bmw 525Li,202.06
Monitor industrial incorporado 15 polegadas TFT 4:3 1024x768 /VGA/AV/BNC/US BST,860.72
8.8in IPS Type-C Secondary Screen Sub Screen 1920*480 with 32G Card for PC Case,499.78
"Tela secundária IPS tipo C 8,8 polegadas painel sensor PC 1920*480 para PC Case",439.22
Hotspot MMDVM duplex com laranja PI UHF VHF YSF DMR NXD P25 DMR YSF DSTAR,664.73
FEELWORLD SH7 7'' Ultra Bright 2200nit On-camera SDI HDMI Touch Screen Monitor,1663.9
"Monitor portátil tela 15,6 pol. USB 3.1 tipo C para PS4 Switch Xbox Huawei",1482.98
Dual USB Secondary Display Acrylic DIY Computer Monitor for Mini ITX Case AIDA64,145.04
AIDA64 Computer Monitor for Mini ITX Case Type-C Secondary Screen USB Monitor ~,174.77
Monitor portátil triplo 14 polegadas FHD 1080P IPS tipo C 360 graus rotativo porta EOM,2069.14
"Monitor de tela secundária para computador IPS 5"" display LCD AIDA64 USB TIPO-C",316.89
"Monitor quente 13,3 polegadas ultra fino HDR tipo C HD interface multimídia computador",828.63
"Tablet Android IPS tela sensível ao toque 10,1"" WIFI tablet pad 8GB HD computador PC 4 núcleos",836.48
"Monitor portátil 13,3 polegadas 1440P HD IPS monitor de tela tipo C tela externa EQM",859.55
Duplex mmdvm Hotspot Com Laranja Pi Uhf Vhf YSF DMR Nxd P25 DMR YSF dstar,663.63
"Monitor touchscreen 10,1 polegadas 1280x800 HD interface multimídia VGA USB IPS M NDE",939.06
"Tela redonda dinâmica IPS tela secundária PC de 2,1 polegadas para resfriamento a água",269.97
"Monitor de parede 13,3 polegadas 1920x1080 IPS 16:9 suporte VGA HD multimídia BGS",1219.92
"Mini tela USB IPS de 3,5/5 polegadas com suporte estojo de metal PC display de temperatura",275.63
"Driver 2,23 polegadas 128×32 tela OLED SPI/I2C SSD1305 para Raspberry Pi Jetson Nano",120.6
Monitor portátil triplo 14 polegadas FHD 1080P IPS tipo C 360 graus porta giratória GHB,1937.73
"Subtela de tela secundária IPS tipo C 8,8 polegadas 1920*480 com cartão 32G para PC Case",431.9
Dual USB Secondary Screen CPU GPU RAM HDD Monitor for WINDOWS LINUX (Combo B),154.71
"Monitor de tela IPS tipo C secundário mini monitor IPS computador AIDA64 de 3,5 polegadas",167.37
"5"" IPS USB mini tela PC CPU GPU RAM monitor de dados PC painel sensor com suporte",404.82
"Tela secundária IPS tipo C 3,5/5 polegadas sem uso AIDA64 PC display de temperatura",278.27
"Monitor de parede 13,3 polegadas 1920x1080 IPS 16:9 suporte VGA HD multimídia TPG",1233.47
"Monitor de tela IPS tipo C secundário mini monitor IPS computador AIDA64 de 3,5 polegadas",199.35
2.1inch Display Screen AIDA64 Round LCD Monitor for Water Cooling (Black) ~,339.26
Monitor portátil triplo 14 polegadas FHD 1080P IPS tipo C 360 graus porta giratória SG5,1922.64
Tela secundária IPS tipo C de 5 polegadas para computador CPU GPU RAM HDD tela 800*480,334.33
3.5 Inch IPS PC Case Moniror 328x480 Monitor Display 360 Degree Rotating for ITX,133.91
Dual USB Computer Monitor Acrylic DIY Computer Display for Mini ITX Case AIDA64,174.89
Dual USB Secondary Display Acrylic DIY Computer Display for Mini ITX Case AIDA64,124.73
Monitor LED 17 polegadas com multimídia VGA HD AV BNC USB DC entrada portátil HD C ZZ1,1116.91
"Produto de campo painel ultrabrilhante OSEE LCM215-HDR+ 21,5 polegadas 1920X1080 1500nits",9574.71
"13,3 Zoll (33,8 cm) ultradünner tragbarer Monitor USB Typ-C HDMI-kompatibel 1080",611.73
TV160 7ª Geração Placa-mãe Testador Vbyone LVDS para HDMI Conversor Tela LCD,2159.18
"Monitor portátil GTMEDIA Game Mate 173F 1080P 17,3"" para laptop Mac Phone PS4 PS5",1198.46
"Tela de exibição Innolux LSA40AT9001 10.4"" TFT-LCD painel substituir A104SN03 V.1 nova",340.62
"Monitor 19"" quadrado 4:3 5:4 Pos Cassa DVR HDMI VGA com tela de áudio PC fixo",1729.77
"Monitor de tela dupla GTMEDIA Mate X 11,6"" 1920x1080 para laptops celulares jogos",1453.4
Monitor de computador 27 polegadas tela LCD com interface multimídia VGA DC HD,1771.97
"Monitor de 18,5 polegadas tipo C 120Hz 1080P alto-falantes duplos tela IPS para computador AGS",1336.57
Monitor industrial incorporado 15 polegadas TFT 4:3 1024x768 /VGA/AV/BNC/US GHB,861.09
"Da-View, Novo/daview - 170DTS, Itm/painel de toque de 17 polegadas Monitor",6913.98
LILLIPUT RM-1731 17.3'' 1920×1080 Full HD IPS Screen 1RU HDMI2.0 PullOut Monitor,4887.71
"Tela LCD 5,5"""" 1920x1080 tela de alto brilho interface de sinal HDMI KIT FAÇA VOCÊ MESMO",1172.13
Tela secundária 5 polegadas TIPO-C tela CPU GPU RAM HDD monitor para livre AIDA64,357.82
"Monitor de tela dupla GTMEDIA Mate X 11,6"" 1920x1080 para laptops celulares jogos",1453.4
"Monitor para jogos curvos 27 ""240HZ RGB sem moldura Full HD com caixas HDMI DP",2609.0
3.7 Polegadas e-paper 480×280 Preto Branco 4 Escala De Cinza E-Ink Display Para Raspberry Pi,186.42
Dual USB Secondary Screen CPU GPU RAM HDD Monitor for WINDOWS LINUX (Combo C),207.31
"Monitor portátil 15,6 polegadas USB C mini HD interface multimídia 1080P Travel M GF0",697.38
Novo Visor Lcd 3.5 Polegadas tela de toque Spi E Preto Case Para Raspberry Pi 3B+/3B,136.25
2.1inch Secondary Display IPS Dynamic Round LCD Monitor AIDA64 for Water Cooling,306.23
"Monitor LG 38WN95C UltraWide 38"" WQHD+3840 x 1600 IPS curvo 144Hz 1ms⭐rastreamento⭐",10019.33
Tela secundária USB dupla acrílica faça você mesmo tela secundária para mini estojo ITX AIDA64,134.97
Tela LCD IPS de 8 polegadas liga de alumínio faixa longa monitor IPS para AIDA64,541.11
Monitor de toque capacitivo 7 polegadas IPS tela sensível ao toque HD 1024x600 para Raspberry Pi,268.63
"Monitor HDD Subtela Tipo-C 3,5 polegadas CPU GPU RAM Ajuste Útil para Livre AIDA64",153.02
"Suporte resistente 17"" polegadas 4 fios tela sensível ao toque LCD VGA monitor de tela sensível ao toque LCD POS",1876.29
Monitor LED 17 polegadas com multimídia VGA HD AV BNC USB DC entrada portátil HD C GHB,753.83
"Tela secundária IPS tipo C 8,8 polegadas 1920*480 para gabinete de computador",446.54
"Tela de barra esticada 12,7 pol. tela 3K 2880x864 HDMI USB-C placa de driver kit faça você mesmo",1045.64
"Subtela 320x480 AIDA64 3,5 polegadas auxiliar de tela para Raspberry Pi ITX estojo de PC",125.13
"Módulo de exibição E-Paper E-Ink de 2,66 polegadas 296×152 preto/branco para Raspberry Pi Pico",137.06
"Material metálico 15"" polegadas industrial capacitivo LCD monitor display sensível ao toque",2597.94
Novo EJ080NA-05B para Chimei Innolux Painel Lcd De 8 Polegadas Módulo de afixação,230.87
Novo módulo de exibição VFD 20X2 2002 compatível com FUTABA M202MD15AJM202MD15FA,475.9
Monitor portátil IPS de 7 polegadas HD 1024x600 tela sensível ao toque PC tela para Raspberry Pi,292.79
"Material de metal 12.1"" Polegadas Industrial embed Capacitiva Monitor Lcd Touch Display",2197.86
Tela LCD CTP 4 POLEGADAS para impressora 3D Octoprint UI para Raspberry Pi 4 Modelo B,289.09
Painel de tela LCD curto 3mm/5mm para Innolux 7DD1+1 FPC AT070TN92 AT070TN90,144.33
"Monitor secundário tela secundária 8,8 polegadas IPS tipo C AIDA6 grátis para estojo de computador",436.29
Antena de ondas curtas QRP Balun 49:1 500W HF Balun 1.8-30MHz baixo SWR tipo pesado,334.85
Placa inversora LCD TDK PCU-P091B CXA-P1212B-WJL,121.18
"Original Novo NL6448BC33-53 10,4 polegadas Industrial TFT Tela LCD Colorida para NEC",649.02
Dual USB Secondary Display CPU GPU RAM HDD DIY Acrylic for Mini ITX Case AIDA64,135.74
"Monitor de tela IPS tipo C 3,5"" tela secundária mini monitor computador de AIDA64",137.11
2.1inch Computer Monitor Aluminium Alloy Round Display Screen for Water Cooling,285.74
